investor_id,state,city,city_tier,age_group,gender,total_transactions,total_invested_inr,avg_transaction_inr,first_transaction,last_transaction,preferred_mode,kyc_status,annual_income_lakh
INV001206,Delhi,Noida,T30,26-35,Male,12,1227118,102259.83333333333,2024-04-05,2025-05-28,Mandate,Verified,11.7
INV001207,Karnataka,Bangalore,T30,18-25,Male,7,444746,63535.142857142855,2024-02-07,2024-12-08,Cheque,Verified,5.9
INV001208,Gujarat,Ahmedabad,T30,56+,Male,10,737828,73782.8,2024-03-05,2025-02-04,Net Banking,Verified,18.7
INV001209,West Bengal,Kolkata,T30,46-55,Female,5,537836,107567.2,2024-04-23,2024-10-09,Mandate,Pending,45.8
INV001210,Uttar Pradesh,Agra,B30,36-45,Male,12,1159680,96640.0,2024-03-04,2024-12-24,Cheque,Verified,25.5
INV001211,Telangana,Hyderabad,T30,26-35,Male,3,264378,88126.0,2024-03-21,2025-04-20,Mandate,Verified,20.2
INV001212,Uttar Pradesh,Lucknow,T30,36-45,Male,8,753021,94127.625,2024-04-26,2025-03-08,Cheque,Verified,40.3
INV001213,Punjab,Amritsar,B30,36-45,Male,10,1460473,146047.3,2024-01-30,2025-05-29,UPI,Verified,57.7
INV001214,Telangana,Hyderabad,T30,36-45,Male,4,336702,84175.5,2024-05-20,2025-04-22,Net Banking,Pending,19.8
INV001215,Haryana,Gurugram,T30,36-45,Female,6,524444,87407.33333333333,2024-01-30,2025-05-29,Cheque,Verified,39.3
INV001216,Delhi,New Delhi,T30,18-25,Male,3,378089,126029.66666666667,2024-05-02,2025-04-29,Cheque,Verified,3.4
INV001217,Rajasthan,Jaipur,T30,26-35,Male,12,565416,47118.0,2024-02-20,2025-04-25,Cheque,Verified,21.5
INV001218,Madhya Pradesh,Bhopal,B30,36-45,Male,9,957312,106368.0,2024-04-07,2025-05-06,UPI,Verified,21.1
INV001219,West Bengal,Kolkata,T30,26-35,Male,11,1193669,108515.36363636363,2024-03-04,2025-03-08,Mandate,Verified,18.4
INV001220,Punjab,Chandigarh,T30,36-45,Male,9,136527,15169.666666666666,2024-01-08,2025-04-15,Cheque,Verified,48.3
INV001221,Delhi,New Delhi,T30,26-35,Female,8,1294362,161795.25,2024-02-02,2025-04-29,Mandate,Verified,22.4
INV001222,Delhi,Noida,T30,26-35,Female,6,185250,30875.0,2024-03-01,2025-02-07,Cheque,Verified,14.9
INV001223,Punjab,Amritsar,B30,56+,Male,11,1509905,137264.0909090909,2024-01-27,2025-03-27,Mandate,Verified,46.0
INV001224,West Bengal,Kolkata,T30,18-25,Female,8,504018,63002.25,2024-08-12,2025-05-23,Net Banking,Verified,6.8
INV001225,Karnataka,Mysore,B30,26-35,Male,9,865663,96184.77777777778,2024-03-07,2025-05-06,Cheque,Verified,16.5
INV001226,West Bengal,Kolkata,T30,26-35,Female,3,658856,219618.66666666666,2024-03-22,2025-01-30,Net Banking,Verified,20.4
INV001227,Tamil Nadu,Coimbatore,B30,36-45,Male,11,1680107,152737.0,2024-04-03,2025-05-05,UPI,Verified,58.3
INV001228,Karnataka,Bangalore,T30,36-45,Female,12,2057823,171485.25,2024-01-09,2025-04-28,UPI,Pending,29.8
INV001229,Madhya Pradesh,Indore,T30,36-45,Male,3,241524,80508.0,2024-04-19,2025-02-05,Mandate,Verified,38.5
INV001230,Gujarat,Surat,T30,46-55,Male,4,73314,18328.5,2024-02-29,2024-07-11,Mandate,Verified,96.9
INV001231,Telangana,Hyderabad,T30,26-35,Male,1,2826,2826.0,2024-12-13,2024-12-13,Cheque,Verified,7.8
INV001232,Uttar Pradesh,Agra,B30,46-55,Female,6,1075943,179323.83333333334,2024-01-13,2025-03-27,Cheque,Verified,29.8
INV001233,Telangana,Hyderabad,T30,26-35,Male,7,1150673,164381.85714285713,2024-05-28,2025-04-26,Cheque,Verified,11.7
INV001234,Uttar Pradesh,Agra,B30,26-35,Male,12,1438153,119846.08333333333,2024-01-27,2025-04-19,Cheque,Verified,24.4
INV001235,Haryana,Faridabad,B30,26-35,Male,11,380606,34600.545454545456,2024-02-03,2025-05-20,Cheque,Verified,19.3
INV001236,Telangana,Hyderabad,T30,46-55,Male,7,1160790,165827.14285714287,2024-02-02,2025-04-17,Net Banking,Verified,93.7
INV001237,West Bengal,Kolkata,T30,26-35,Male,7,260077,37153.857142857145,2024-01-18,2025-05-22,Net Banking,Verified,19.1
INV001238,Haryana,Gurugram,T30,26-35,Male,12,1448829,120735.75,2024-03-27,2025-05-12,UPI,Verified,17.9
INV001239,Madhya Pradesh,Bhopal,B30,36-45,Male,1,2731,2731.0,2025-03-21,2025-03-21,Cheque,Pending,43.5
INV001240,Madhya Pradesh,Indore,T30,18-25,Male,2,334700,167350.0,2024-06-29,2024-12-22,Cheque,Verified,7.6
INV001241,Tamil Nadu,Chennai,T30,36-45,Female,6,210033,35005.5,2024-11-14,2025-04-28,Cheque,Verified,18.3
INV001242,Tamil Nadu,Chennai,T30,36-45,Male,10,924637,92463.7,2024-01-19,2025-03-20,Net Banking,Verified,57.8
INV001243,Uttar Pradesh,Agra,B30,36-45,Male,1,25235,25235.0,2024-07-12,2024-07-12,Mandate,Verified,14.1
INV001244,Uttar Pradesh,Agra,B30,26-35,Male,6,233306,38884.333333333336,2024-09-06,2025-02-24,Mandate,Pending,20.0
INV001245,Haryana,Faridabad,B30,46-55,Female,5,1205678,241135.6,2024-03-06,2025-01-23,Mandate,Pending,44.0
INV001246,Rajasthan,Jaipur,T30,46-55,Male,6,1149271,191545.16666666666,2024-01-14,2025-02-17,Mandate,Verified,51.2
INV001247,West Bengal,Kolkata,T30,36-45,Male,7,510373,72910.42857142857,2024-07-07,2025-03-30,Cheque,Verified,48.1
INV001248,Karnataka,Bangalore,T30,56+,Male,1,40902,40902.0,2024-08-07,2024-08-07,Mandate,Verified,76.3
INV001249,Maharashtra,Mumbai,T30,26-35,Female,6,366051,61008.5,2024-05-27,2025-05-20,Cheque,Verified,16.4
INV001250,Rajasthan,Udaipur,B30,26-35,Male,6,1382160,230360.0,2024-03-30,2025-05-15,Cheque,Verified,25.0
INV001251,Punjab,Chandigarh,T30,26-35,Female,9,941320,104591.11111111111,2024-01-18,2025-03-27,Cheque,Pending,11.7
INV001252,Rajasthan,Jaipur,T30,26-35,Male,1,53866,53866.0,2024-01-14,2024-01-14,Mandate,Verified,16.0
INV001253,Uttar Pradesh,Kanpur,B30,46-55,Female,1,493973,493973.0,2025-05-11,2025-05-11,Mandate,Verified,41.7
INV001254,Punjab,Chandigarh,T30,26-35,Male,5,991356,198271.2,2024-01-24,2025-03-31,Mandate,Verified,20.5
INV001255,Punjab,Amritsar,B30,26-35,Male,6,607995,101332.5,2024-04-27,2025-04-16,Net Banking,Verified,14.3
INV001256,West Bengal,Kolkata,T30,18-25,Male,4,183984,45996.0,2024-02-21,2025-04-06,Cheque,Verified,7.0
INV001257,Punjab,Chandigarh,T30,26-35,Female,10,1348149,134814.9,2024-02-13,2025-05-30,Mandate,Verified,6.3
INV001258,Karnataka,Mysore,B30,36-45,Male,2,16526,8263.0,2024-07-31,2024-09-27,Cheque,Pending,42.4
INV001259,Telangana,Hyderabad,T30,26-35,Female,12,1768330,147360.83333333334,2024-01-09,2025-05-05,Mandate,Verified,10.6
INV001260,Delhi,Gurugram,T30,26-35,Male,7,588549,84078.42857142857,2024-04-10,2025-05-25,UPI,Verified,23.4
INV001261,Rajasthan,Jaipur,T30,46-55,Male,7,1041091,148727.2857142857,2024-02-29,2025-01-27,Cheque,Verified,50.0
INV001262,Karnataka,Bangalore,T30,26-35,Male,8,452322,56540.25,2024-04-10,2025-04-01,UPI,Verified,14.0
INV001263,Rajasthan,Jaipur,T30,36-45,Male,3,527595,175865.0,2024-07-02,2025-04-20,Mandate,Verified,54.6
INV001264,Madhya Pradesh,Indore,T30,26-35,Female,8,907868,113483.5,2024-02-06,2024-12-16,Net Banking,Verified,12.0
INV001265,Tamil Nadu,Coimbatore,B30,26-35,Male,7,674769,96395.57142857143,2024-04-15,2025-03-26,Cheque,Verified,20.3
INV001266,Madhya Pradesh,Indore,T30,46-55,Male,2,543966,271983.0,2024-03-31,2025-04-28,Mandate,Verified,74.2
INV001267,Uttar Pradesh,Kanpur,B30,46-55,Female,2,11428,5714.0,2024-06-30,2025-04-19,UPI,Verified,26.8
INV001268,Maharashtra,Pune,T30,46-55,Male,1,27614,27614.0,2024-12-02,2024-12-02,Cheque,Verified,75.1
INV001269,Maharashtra,Mumbai,T30,26-35,Male,10,1775128,177512.8,2024-01-05,2025-05-27,Cheque,Pending,14.4
INV001270,Madhya Pradesh,Indore,T30,26-35,Female,3,416407,138802.33333333334,2024-04-25,2024-05-24,Net Banking,Verified,23.3
INV001271,Haryana,Gurugram,T30,36-45,Male,4,17025,4256.25,2024-06-10,2025-04-28,Mandate,Verified,52.4
INV001272,Gujarat,Ahmedabad,T30,18-25,Male,2,636978,318489.0,2024-10-09,2025-03-06,Cheque,Verified,5.3
INV001273,West Bengal,Kolkata,T30,36-45,Male,5,465895,93179.0,2024-02-17,2025-05-02,Mandate,Verified,18.7
INV001274,Maharashtra,Mumbai,T30,36-45,Female,12,1095622,91301.83333333333,2024-01-07,2025-05-20,Mandate,Verified,55.7
INV001275,Delhi,Noida,T30,36-45,Female,12,860203,71683.58333333333,2024-02-11,2025-04-15,Cheque,Verified,37.4
INV001276,Rajasthan,Jaipur,T30,56+,Male,4,233524,58381.0,2024-03-03,2025-03-01,Net Banking,Verified,46.2
INV001277,Maharashtra,Mumbai,T30,18-25,Male,2,26831,13415.5,2024-02-22,2025-04-17,UPI,Verified,7.0
INV001278,Uttar Pradesh,Agra,B30,36-45,Female,1,531788,531788.0,2024-11-26,2024-11-26,UPI,Verified,16.0
INV001279,Karnataka,Bangalore,T30,46-55,Male,5,101615,20323.0,2024-02-02,2025-05-30,UPI,Verified,76.7
INV001280,Rajasthan,Jaipur,T30,18-25,Male,6,1606014,267669.0,2024-03-07,2025-04-29,UPI,Verified,4.7
INV001281,Telangana,Hyderabad,T30,18-25,Male,6,474513,79085.5,2024-02-04,2025-04-23,Net Banking,Verified,7.9
INV001282,West Bengal,Kolkata,T30,18-25,Female,8,558050,69756.25,2024-04-30,2025-05-19,Net Banking,Verified,5.2
INV001283,Telangana,Hyderabad,T30,18-25,Male,1,33527,33527.0,2024-01-06,2024-01-06,Cheque,Pending,4.6
INV001284,West Bengal,Kolkata,T30,36-45,Male,11,2165725,196884.0909090909,2024-01-02,2025-05-22,Mandate,Verified,49.0
INV001285,West Bengal,Kolkata,T30,18-25,Female,2,82141,41070.5,2024-05-26,2024-05-28,Cheque,Pending,4.3
INV001286,Maharashtra,Pune,T30,36-45,Male,3,61766,20588.666666666668,2025-03-09,2025-04-18,Mandate,Pending,44.6
INV001287,Telangana,Hyderabad,T30,36-45,Female,9,554160,61573.333333333336,2024-01-09,2025-04-14,UPI,Verified,19.1
INV001288,Telangana,Hyderabad,T30,26-35,Male,8,526576,65822.0,2024-04-08,2025-01-07,Cheque,Verified,21.8
INV001289,Telangana,Hyderabad,T30,36-45,Male,3,70123,23374.333333333332,2024-03-26,2025-03-03,Mandate,Verified,31.3
INV001290,Tamil Nadu,Chennai,T30,36-45,Female,2,5446,2723.0,2024-03-07,2024-12-26,Cheque,Verified,26.4
INV001291,Uttar Pradesh,Lucknow,T30,46-55,Male,7,349638,49948.28571428572,2024-03-27,2025-04-12,Cheque,Verified,89.1
INV001292,Punjab,Chandigarh,T30,46-55,Male,2,15584,7792.0,2024-06-26,2024-10-20,Mandate,Verified,22.9
INV001293,Gujarat,Ahmedabad,T30,36-45,Male,1,416560,416560.0,2025-04-25,2025-04-25,UPI,Verified,43.6
INV001294,Telangana,Hyderabad,T30,56+,Female,1,8375,8375.0,2024-07-04,2024-07-04,Mandate,Verified,14.3
INV001295,Madhya Pradesh,Indore,T30,36-45,Male,10,96957,9695.7,2024-01-05,2025-02-14,UPI,Verified,30.8
INV001296,Gujarat,Ahmedabad,T30,26-35,Male,2,101296,50648.0,2024-06-06,2025-05-21,Net Banking,Verified,15.0
INV001297,Punjab,Chandigarh,T30,36-45,Male,2,11668,5834.0,2024-05-26,2025-01-28,Cheque,Verified,58.0
INV001298,Delhi,Gurugram,T30,26-35,Female,11,1031434,93766.72727272728,2024-03-14,2025-05-19,Cheque,Verified,24.4
INV001299,Haryana,Faridabad,B30,26-35,Male,12,1052497,87708.08333333333,2024-02-26,2025-05-15,Net Banking,Verified,19.9
INV001300,Uttar Pradesh,Agra,B30,36-45,Female,7,1109365,158480.7142857143,2024-01-14,2025-04-08,Cheque,Verified,53.8
INV001301,Delhi,New Delhi,T30,26-35,Male,4,862092,215523.0,2024-05-30,2025-01-29,Cheque,Verified,19.1
INV001302,Uttar Pradesh,Lucknow,T30,18-25,Male,1,548,548.0,2024-11-09,2024-11-09,Net Banking,Verified,5.3
INV001303,Delhi,Noida,T30,56+,Male,2,638624,319312.0,2024-06-13,2025-01-08,Net Banking,Verified,52.6
INV001304,Gujarat,Ahmedabad,T30,26-35,Male,12,899956,74996.33333333333,2024-01-06,2025-05-08,Cheque,Pending,21.8
INV001305,Rajasthan,Jaipur,T30,26-35,Female,2,14153,7076.5,2024-07-23,2024-09-03,Cheque,Verified,15.7
INV001306,Telangana,Hyderabad,T30,18-25,Female,2,44975,22487.5,2024-08-25,2024-11-25,Cheque,Verified,4.1
INV001307,Delhi,Gurugram,T30,56+,Male,3,585556,195185.33333333334,2024-05-24,2025-03-24,Cheque,Verified,18.2
INV001308,Rajasthan,Jaipur,T30,36-45,Male,12,883015,73584.58333333333,2024-01-29,2025-05-01,Mandate,Verified,19.3
INV001309,Gujarat,Surat,T30,36-45,Male,1,10544,10544.0,2024-12-11,2024-12-11,Cheque,Verified,22.9
INV001310,Telangana,Hyderabad,T30,46-55,Male,8,165265,20658.125,2024-02-03,2025-03-15,Mandate,Verified,83.6
INV001311,Telangana,Hyderabad,T30,26-35,Male,4,96628,24157.0,2024-01-07,2025-04-05,Cheque,Verified,20.9
INV001312,Delhi,Noida,T30,26-35,Male,11,990125,90011.36363636363,2024-02-14,2025-04-26,Cheque,Verified,6.9
INV001313,Gujarat,Surat,T30,36-45,Male,4,489686,122421.5,2024-01-19,2025-01-30,Cheque,Verified,20.3
INV001314,Gujarat,Ahmedabad,T30,26-35,Female,10,196028,19602.8,2024-02-03,2025-05-02,Cheque,Verified,19.2
INV001315,Telangana,Hyderabad,T30,46-55,Female,10,1043647,104364.7,2024-01-23,2025-04-07,UPI,Verified,32.9
INV001316,Punjab,Chandigarh,T30,18-25,Male,10,920375,92037.5,2024-02-05,2025-05-12,Mandate,Verified,7.3
INV001317,Punjab,Chandigarh,T30,26-35,Female,11,946676,86061.45454545454,2024-01-24,2025-03-23,UPI,Verified,8.9
INV001318,Telangana,Hyderabad,T30,36-45,Male,11,214330,19484.545454545456,2024-01-27,2025-03-18,Cheque,Verified,59.3
INV001319,Delhi,Gurugram,T30,26-35,Female,8,1195460,149432.5,2024-08-15,2025-04-07,Mandate,Verified,20.8
INV001320,Punjab,Amritsar,B30,36-45,Male,11,1702564,154778.54545454544,2024-02-01,2025-04-28,Net Banking,Verified,31.8
INV001321,Telangana,Hyderabad,T30,46-55,Male,7,341346,48763.71428571428,2024-02-26,2025-05-26,Cheque,Verified,74.1
INV001322,Uttar Pradesh,Lucknow,T30,26-35,Female,7,819585,117083.57142857143,2024-01-15,2025-05-14,UPI,Verified,10.5
INV001323,Rajasthan,Jaipur,T30,36-45,Male,1,17888,17888.0,2025-04-12,2025-04-12,UPI,Verified,52.3
INV001324,Delhi,New Delhi,T30,26-35,Male,2,435828,217914.0,2025-02-18,2025-03-24,Cheque,Verified,24.8
INV001325,Rajasthan,Udaipur,B30,18-25,Male,7,1011033,144433.2857142857,2024-01-18,2025-05-27,Cheque,Verified,4.4
INV001326,Rajasthan,Udaipur,B30,46-55,Male,12,612770,51064.166666666664,2024-01-29,2025-05-29,Cheque,Verified,54.9
INV001327,Delhi,New Delhi,T30,36-45,Male,2,358422,179211.0,2024-01-07,2025-05-22,Net Banking,Verified,31.2
INV001328,Uttar Pradesh,Lucknow,T30,26-35,Male,5,1035586,207117.2,2024-01-02,2024-10-07,Cheque,Verified,7.4
INV001329,Punjab,Amritsar,B30,36-45,Female,10,714494,71449.4,2024-03-22,2025-05-18,UPI,Verified,37.2
INV001330,Delhi,Gurugram,T30,46-55,Male,5,483138,96627.6,2024-06-26,2025-04-30,UPI,Verified,76.9
INV001331,Gujarat,Ahmedabad,T30,26-35,Male,10,310811,31081.1,2024-01-04,2025-04-23,Net Banking,Verified,17.5
INV001332,Uttar Pradesh,Agra,B30,26-35,Female,9,295642,32849.11111111111,2024-02-03,2025-05-28,Mandate,Verified,19.9
INV001333,Haryana,Faridabad,B30,26-35,Female,12,789220,65768.33333333333,2024-01-08,2025-05-23,Cheque,Verified,19.0
INV001334,Punjab,Amritsar,B30,36-45,Male,10,1354227,135422.7,2024-02-24,2025-05-22,Cheque,Verified,38.6
INV001335,Madhya Pradesh,Indore,T30,26-35,Male,2,526633,263316.5,2024-05-24,2024-12-19,Cheque,Verified,6.9
INV001336,Tamil Nadu,Coimbatore,B30,18-25,Male,9,259351,28816.777777777777,2024-02-10,2025-05-16,Net Banking,Verified,5.0
INV001337,Tamil Nadu,Chennai,T30,26-35,Male,5,395450,79090.0,2024-03-06,2024-11-15,Mandate,Verified,10.0
INV001338,Gujarat,Surat,T30,26-35,Female,2,420259,210129.5,2024-05-07,2024-10-19,Cheque,Verified,21.7
INV001339,Gujarat,Ahmedabad,T30,46-55,Male,1,2734,2734.0,2025-04-04,2025-04-04,UPI,Verified,88.8
INV001340,Karnataka,Mysore,B30,36-45,Male,3,284122,94707.33333333333,2024-02-12,2025-03-28,Net Banking,Verified,37.6
INV001341,Madhya Pradesh,Indore,T30,46-55,Male,5,551633,110326.6,2024-02-10,2025-03-10,Mandate,Verified,89.7
INV001342,West Bengal,Kolkata,T30,26-35,Female,9,964237,107137.44444444444,2024-02-26,2025-05-05,Net Banking,Verified,15.5
INV001343,Gujarat,Surat,T30,18-25,Female,6,686341,114390.16666666667,2024-02-28,2024-12-04,Net Banking,Verified,6.9
INV001344,Rajasthan,Jaipur,T30,26-35,Male,3,459599,153199.66666666666,2024-03-12,2025-01-09,Net Banking,Verified,10.0
INV001345,Tamil Nadu,Coimbatore,B30,26-35,Male,8,1391026,173878.25,2024-02-10,2025-05-10,Cheque,Verified,17.3
INV001346,Gujarat,Surat,T30,18-25,Male,7,763232,109033.14285714286,2024-01-29,2025-05-02,Net Banking,Verified,5.7
INV001347,Madhya Pradesh,Indore,T30,46-55,Male,2,5374,2687.0,2024-05-08,2025-01-28,Mandate,Verified,57.6
INV001348,Haryana,Gurugram,T30,26-35,Female,11,1200049,109095.36363636363,2024-03-07,2025-04-20,UPI,Verified,8.6
INV001349,Haryana,Gurugram,T30,18-25,Female,3,467672,155890.66666666666,2024-06-22,2024-10-31,UPI,Pending,5.3
INV001350,Madhya Pradesh,Bhopal,B30,46-55,Female,8,893495,111686.875,2024-01-03,2025-05-15,Net Banking,Verified,31.7
INV001351,Uttar Pradesh,Kanpur,B30,26-35,Male,12,1224042,102003.5,2024-01-26,2025-04-20,UPI,Verified,8.5
INV001352,Punjab,Chandigarh,T30,26-35,Female,6,193086,32181.0,2024-03-11,2025-01-29,UPI,Verified,8.3
INV001353,Punjab,Amritsar,B30,26-35,Male,7,424525,60646.42857142857,2024-04-19,2025-03-29,UPI,Verified,6.5
INV001354,Tamil Nadu,Coimbatore,B30,18-25,Male,9,963214,107023.77777777778,2024-01-21,2025-03-21,Mandate,Verified,7.0
INV001355,Tamil Nadu,Chennai,T30,46-55,Female,11,1566988,142453.45454545456,2024-02-23,2025-03-31,Cheque,Verified,89.8
INV001356,Gujarat,Ahmedabad,T30,26-35,Male,11,998538,90776.18181818182,2024-03-05,2025-04-05,Net Banking,Verified,19.7
INV001357,Gujarat,Ahmedabad,T30,36-45,Female,5,509124,101824.8,2024-07-06,2024-12-13,Net Banking,Verified,58.4
INV001358,Rajasthan,Jaipur,T30,26-35,Male,1,3401,3401.0,2024-02-15,2024-02-15,Mandate,Pending,14.8
INV001359,Haryana,Gurugram,T30,36-45,Female,9,526533,58503.666666666664,2024-03-10,2025-05-19,Cheque,Verified,41.8
INV001360,Telangana,Hyderabad,T30,36-45,Female,1,8637,8637.0,2024-09-15,2024-09-15,UPI,Pending,26.8
INV001361,West Bengal,Kolkata,T30,26-35,Female,9,791103,87900.33333333333,2024-01-28,2024-11-26,Mandate,Pending,21.1
INV001362,Uttar Pradesh,Agra,B30,18-25,Male,4,543937,135984.25,2024-06-06,2024-08-04,Mandate,Verified,8.0
INV001363,Karnataka,Mysore,B30,56+,Male,7,493071,70438.71428571429,2024-01-07,2024-11-06,UPI,Verified,29.4
INV001364,Delhi,Gurugram,T30,26-35,Male,2,545191,272595.5,2024-01-23,2024-05-28,Mandate,Verified,11.6
INV001365,Tamil Nadu,Coimbatore,B30,36-45,Male,4,401179,100294.75,2024-01-14,2024-08-07,Net Banking,Verified,25.3
INV001366,Maharashtra,Pune,T30,26-35,Female,9,671758,74639.77777777778,2024-03-18,2025-05-27,Cheque,Verified,13.6
INV001367,Maharashtra,Nashik,B30,36-45,Male,7,153434,21919.14285714286,2024-01-03,2025-05-12,Mandate,Verified,32.2
INV001368,Tamil Nadu,Chennai,T30,36-45,Female,3,301863,100621.0,2024-04-27,2024-07-04,Cheque,Verified,23.3
INV001369,Gujarat,Ahmedabad,T30,46-55,Male,9,1305360,145040.0,2024-03-31,2025-05-10,Cheque,Verified,83.8
INV001370,Tamil Nadu,Coimbatore,B30,26-35,Male,7,503643,71949.0,2024-01-23,2025-05-23,Cheque,Verified,7.5
INV001371,Tamil Nadu,Coimbatore,B30,26-35,Male,4,839040,209760.0,2024-08-15,2025-03-31,Net Banking,Pending,22.9
INV001372,Haryana,Faridabad,B30,56+,Male,4,236898,59224.5,2024-02-28,2025-02-23,Net Banking,Verified,46.7
INV001373,Madhya Pradesh,Indore,T30,26-35,Female,4,288818,72204.5,2024-07-25,2025-04-15,UPI,Verified,22.6
INV001374,Madhya Pradesh,Indore,T30,36-45,Male,7,1077081,153868.7142857143,2024-06-19,2025-05-20,Cheque,Verified,14.2
INV001375,Haryana,Gurugram,T30,18-25,Male,12,929873,77489.41666666667,2024-01-12,2025-05-20,Cheque,Verified,6.3
INV001376,Gujarat,Surat,T30,26-35,Male,7,66059,9437.0,2024-01-15,2025-05-01,Mandate,Verified,15.8
INV001377,Maharashtra,Mumbai,T30,56+,Female,8,1175557,146944.625,2024-02-06,2025-05-07,Cheque,Verified,64.7
INV001378,Delhi,Noida,T30,36-45,Male,6,1441757,240292.83333333334,2024-03-25,2025-04-25,Cheque,Verified,21.1
INV001379,Punjab,Amritsar,B30,56+,Female,7,1346658,192379.7142857143,2024-01-22,2024-11-07,Mandate,Verified,74.3
INV001380,Haryana,Gurugram,T30,36-45,Male,2,357230,178615.0,2024-08-31,2024-12-14,Mandate,Verified,27.6
INV001381,Karnataka,Mysore,B30,26-35,Male,1,91078,91078.0,2024-06-22,2024-06-22,Net Banking,Verified,7.3
INV001382,Karnataka,Mysore,B30,26-35,Male,4,20674,5168.5,2024-05-11,2025-03-10,Cheque,Verified,18.9
INV001383,Maharashtra,Pune,T30,26-35,Male,10,883415,88341.5,2024-02-26,2025-03-28,Net Banking,Verified,18.6
INV001384,Maharashtra,Mumbai,T30,26-35,Female,10,1646358,164635.8,2024-02-28,2025-03-26,Cheque,Verified,16.0
INV001385,Tamil Nadu,Chennai,T30,26-35,Male,5,340160,68032.0,2024-01-08,2025-04-25,Mandate,Verified,13.7
INV001386,Tamil Nadu,Coimbatore,B30,18-25,Male,7,987951,141135.85714285713,2024-01-31,2024-12-07,Mandate,Verified,7.5
INV001387,Tamil Nadu,Chennai,T30,36-45,Male,9,111470,12385.555555555555,2024-02-01,2025-05-04,Mandate,Verified,37.4
INV001388,Punjab,Amritsar,B30,46-55,Male,6,754939,125823.16666666667,2024-05-04,2025-04-22,Cheque,Verified,72.8
INV001389,Karnataka,Mysore,B30,46-55,Female,6,1267006,211167.66666666666,2024-02-22,2025-05-02,Net Banking,Verified,39.7
INV001390,Haryana,Gurugram,T30,26-35,Female,6,566837,94472.83333333333,2024-02-02,2025-03-18,Net Banking,Verified,13.0
INV001391,Madhya Pradesh,Bhopal,B30,36-45,Male,8,1427142,178392.75,2024-01-31,2025-05-26,Cheque,Verified,18.5
INV001392,Rajasthan,Udaipur,B30,26-35,Male,8,1242899,155362.375,2024-05-12,2025-05-11,Net Banking,Verified,18.5
INV001393,Punjab,Chandigarh,T30,56+,Male,3,134275,44758.333333333336,2024-09-15,2025-04-11,Net Banking,Pending,67.6
INV001394,Karnataka,Bangalore,T30,56+,Male,9,298786,33198.444444444445,2024-02-06,2025-04-26,Net Banking,Verified,42.9
INV001395,Telangana,Hyderabad,T30,56+,Male,8,1043484,130435.5,2024-04-01,2025-04-28,Cheque,Verified,53.5
INV001396,Rajasthan,Jaipur,T30,26-35,Female,5,914167,182833.4,2024-02-26,2025-04-02,Net Banking,Verified,10.6
INV001397,Delhi,New Delhi,T30,26-35,Male,11,1523232,138475.63636363635,2024-01-14,2025-05-09,Cheque,Verified,20.8
INV001398,Madhya Pradesh,Indore,T30,26-35,Female,11,1337654,121604.90909090909,2024-01-10,2025-04-09,Mandate,Verified,18.4
INV001399,Delhi,New Delhi,T30,26-35,Female,7,413350,59050.0,2024-03-12,2025-03-21,UPI,Verified,16.4
INV001400,Tamil Nadu,Coimbatore,B30,36-45,Male,11,1453464,132133.0909090909,2024-01-01,2025-01-19,UPI,Verified,36.5
INV001401,Tamil Nadu,Coimbatore,B30,26-35,Male,10,949269,94926.9,2024-04-15,2025-03-24,Cheque,Verified,15.6
INV001402,Tamil Nadu,Chennai,T30,26-35,Male,9,1624904,180544.88888888888,2024-01-19,2025-05-26,Cheque,Verified,15.2
INV001403,Haryana,Gurugram,T30,46-55,Male,2,220213,110106.5,2025-03-05,2025-04-28,UPI,Verified,31.8
INV001404,West Bengal,Kolkata,T30,46-55,Male,4,458780,114695.0,2024-01-13,2024-12-01,Mandate,Verified,56.2
INV001405,Tamil Nadu,Chennai,T30,56+,Male,4,74645,18661.25,2024-04-14,2025-05-10,Cheque,Verified,56.8
INV001406,Telangana,Hyderabad,T30,46-55,Male,12,584791,48732.583333333336,2024-03-12,2025-05-15,Cheque,Verified,86.0
